root_label,system_name,seed,support_scheme,subset,num_states,observed_label_count,family_jaccard_threshold,family_h_basin_given_family,family_unique_count
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,2,absolute:0.001,deep,4266,5,0.5,0.5918806478371383,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,3,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,4,absolute:0.001,deep,4266,5,0.5,0.587325791705077,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,5,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,6,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,7,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,8,absolute:0.001,deep,4266,5,0.5,0.587325791705077,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,9,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,10,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,11,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,12,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,13,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,claude_var_l_shape_5,14,absolute:0.001,deep,4266,5,0.5,0.5859117752870721,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,0,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,1,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,2,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,3,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,4,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,5,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,6,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,7,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,8,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,9,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,10,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,11,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,12,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,13,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_local_linear,14,absolute:0.001,deep,4129,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,0,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,1,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,2,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,3,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,4,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,5,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,6,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,7,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,8,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,9,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,10,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,11,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,12,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,13,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_sparse_hardinit_basin_partition_control,gated_transfer_linear,14,absolute:0.001,deep,4130,3,0.5,0.0,3.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,0,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,1,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,2,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,3,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,4,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,5,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,6,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,7,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,8,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,9,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,10,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,11,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,12,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,13,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_arrested_spiral,14,absolute:0.001,deep,5794,5,0.5,1.4144718147129738,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,0,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,1,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,2,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,3,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,4,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,5,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,6,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,7,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,8,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,9,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,10,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,11,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,12,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,13,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_asymmetric_3,14,absolute:0.001,deep,5878,3,0.5,1.0862880464920899,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,0,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,1,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,2,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,3,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,4,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,5,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,6,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,7,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,8,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,9,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,10,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,11,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,12,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,13,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_hexagon_6,14,absolute:0.001,deep,4174,6,0.5,1.7746414677536724,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,0,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,1,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,2,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,3,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,4,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,5,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,6,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,7,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,8,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,9,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,10,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,11,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,12,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,13,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_high_cross_3,14,absolute:0.001,deep,4707,3,0.5,1.0840920434256347,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,0,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,1,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,2,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,3,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,4,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,5,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,6,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,7,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,8,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,9,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,10,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,11,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,12,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,13,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_octagon_8,14,absolute:0.001,deep,7167,8,0.5,1.991127025344487,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,0,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,1,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,2,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,3,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,4,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,5,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,6,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,7,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,8,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,9,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,10,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,11,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,12,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,13,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_pentagon_5,14,absolute:0.001,deep,4744,5,0.5,1.5869415828627202,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,0,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,1,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,2,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,3,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,4,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,5,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,6,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,7,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,8,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,9,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,10,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,11,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,12,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,13,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_cal_square_4,14,absolute:0.001,deep,6211,4,0.5,1.3636492627882333,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,0,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,1,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,2,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,3,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,4,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,5,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,6,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,7,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,8,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,9,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,10,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,11,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,12,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,13,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_duffing_triple_well,14,absolute:0.001,deep,16512,1,0.5,0.0,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,0,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,1,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,2,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,3,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,4,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,5,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,6,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,7,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,8,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,9,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,10,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,11,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,12,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,13,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_snic_multi,14,absolute:0.001,deep,4130,3,0.5,1.0938759269606144,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,0,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,1,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,2,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,3,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,4,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,5,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,6,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,7,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,8,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,9,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,10,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,11,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,12,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,13,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_transition_routes_4,14,absolute:0.001,deep,4156,4,0.5,1.3855295211324536,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,0,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,1,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,2,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,3,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,4,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,5,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,6,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,7,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
mlp_zero_sparse_hardinit_basin_partition_control,claude_var_depth_gradient_4,8,absolute:0.001,deep,5788,4,0.5,1.3572760330272957,1.0
